country,year,emissions
Equatorial Guinea,1985.0,0.211109476
Ethiopia,1985.0,0.044184754
Faeroe Islands,1985.0,11.3633866
Fiji,1985.0,0.814009964
Finland,1985.0,10.13040524
France,1985.0,7.250959552
French Guiana,1985.0,4.191769651
French Polynesia,1985.0,3.371182519
Gabon,1985.0,7.958663492
Gambia,1985.0,0.22425804
Germany,1985.0,13.48265026
Ghana,1985.0,0.258365111
Gibraltar,1985.0,1.653638004
Greece,1985.0,6.099612668
Greenland,1985.0,9.585065102
Grenada,1985.0,0.624432334
Guadeloupe,1985.0,2.509597591
Guatemala,1985.0,0.442967634
Guinea,1985.0,0.201816976
Guinea-Bissau,1985.0,0.186935014
Guyana,1985.0,1.8878819
Haiti,1985.0,0.147350257
Honduras,1985.0,0.451189144
"Hong Kong, China",1985.0,4.249967218
Hungary,1985.0,8.166655664
Iceland,1985.0,6.744049246
India,1985.0,0.62514475
Indonesia,1985.0,0.721123232
Iran,1985.0,3.460750587
Iraq,1985.0,2.886240353
Ireland,1985.0,7.561371773
Israel,1985.0,6.089718081
Italy,1985.0,6.554282789
Jamaica,1985.0,2.196266347
Japan,1985.0,7.628214802
Jordan,1985.0,3.046158112
Kenya,1985.0,0.191772908
Kiribati,1985.0,0.351325455
Kuwait,1985.0,16.73705176
Lebanon,1985.0,2.79179335
Liberia,1985.0,0.326624641
Libya,1985.0,8.160421798
Luxembourg,1985.0,24.99663682
"Macao, China",1985.0,2.475721054
Madagascar,1985.0,0.110548331
Malawi,1985.0,0.076680466
Malaysia,1985.0,2.29869511
Maldives,1985.0,0.353470437
Mali,1985.0,0.050813357
Malta,1985.0,3.43420167
Martinique,1985.0,3.551000883
Mauritania,1985.0,0.375511322
Mauritius,1985.0,0.697586541
Mexico,1985.0,3.786995954
Mongolia,1985.0,4.687084091
Montserrat,1985.0,2.269980248
Morocco,1985.0,0.801397439
Mozambique,1985.0,0.086064423
Myanmar,1985.0,0.185729852
Nauru,1985.0,15.2516108
Nepal,1985.0,0.040052733
Netherlands,1985.0,10.23565607
New Caledonia,1985.0,9.406630522
New Zealand,1985.0,6.669911577
Nicaragua,1985.0,0.538593279
Niger,1985.0,0.147895482
Nigeria,1985.0,0.81425748
Niue,1985.0,1.350024546
Norway,1985.0,8.39899564
Oman,1985.0,5.629018193
Pakistan,1985.0,0.494097401
Panama,1985.0,1.20617134
Papua New Guinea,1985.0,0.578266567
Paraguay,1985.0,0.434234203
Peru,1985.0,1.002580783
Philippines,1985.0,0.518868734
Poland,1985.0,11.98488475
Portugal,1985.0,2.750849749
Qatar,1985.0,33.70687797
Reunion,1985.0,1.775546184
Romania,1985.0,8.551260456
Russia,1985.0,16.64434757
Rwanda,1985.0,0.101300678
Samoa,1985.0,0.724365225
Sao Tome and Principe,1985.0,0.529599815
Saudi Arabia,1985.0,13.05835187
Senegal,1985.0,0.429476416
Seychelles,1985.0,2.246664873
Sierra Leone,1985.0,0.187437913
Singapore,1985.0,12.33621227
Slovak Republic,1985.0,11.63880146
Solomon Islands,1985.0,0.559146824
Somalia,1985.0,0.134825295
South Africa,1985.0,9.828723711
Spain,1985.0,5.229620872
Sri Lanka,1985.0,0.237727075
Sudan,1985.0,0.217540059
Suriname,1985.0,4.250619956
Swaziland,1985.0,0.623580999
Sweden,1985.0,7.471305938
Switzerland,1985.0,6.169070994
Syria,1985.0,2.803234413
Taiwan,1985.0,4.389115857
Tanzania,1985.0,0.10791081
Thailand,1985.0,0.929968343
Togo,1985.0,0.173977573
Tonga,1985.0,0.507394476
Trinidad and Tobago,1985.0,17.69652422
Tunisia,1985.0,1.628681011
Turkey,1985.0,2.160083655
Uganda,1985.0,0.041866221
United Arab Emirates,1985.0,37.00642451
United Kingdom,1985.0,9.905083036
United States,1985.0,18.60508308
Uruguay,1985.0,1.094848731
Vanuatu,1985.0,0.930554487
Venezuela,1985.0,5.864136122
Western Sahara,1985.0,0.938481367
Vietnam,1985.0,0.350935927
Zambia,1985.0,0.405833609
Zimbabwe,1985.0,1.158969695
Afghanistan,1986.0,0.253985179
Albania,1986.0,2.655662048
Algeria,1986.0,3.352024808
Angola,1986.0,0.49989899
Antigua and Barbuda,1986.0,3.863297128
Argentina,1986.0,3.382008183
Aruba,1986.0,2.868012877
Australia,1986.0,14.93437026
Austria,1986.0,7.142606182
Bahamas,1986.0,5.906826953
Bahrain,1986.0,25.55675475
Bangladesh,1986.0,0.120874661
Barbados,1986.0,3.587287176
Belgium,1986.0,10.43973191
Belize,1986.0,1.204272823
Benin,1986.0,0.162885513
Bermuda,1986.0,7.308007308
Bhutan,1986.0,0.108604862
Bolivia,1986.0,0.620320257
Botswana,1986.0,1.083383124
Brazil,1986.0,1.430177161
British Virgin Islands,1986.0,2.89107113
Brunei,1986.0,10.20471574
Bulgaria,1986.0,10.21806389
Burkina Faso,1986.0,0.05728905
Burundi,1986.0,0.048320744
Cambodia,1986.0,0.0524414
Cameroon,1986.0,0.185145543
Canada,1986.0,14.78760134
Cape Verde,1986.0,0.176295295
Cayman Islands,1986.0,9.712564842
Chad,1986.0,0.035253153
Chile,1986.0,1.807023817
China,1986.0,1.92661235
Colombia,1986.0,1.602855309
Comoros,1986.0,0.129501763
"Congo, Dem. Rep.",1986.0,0.10565088
"Congo, Rep.",1986.0,0.498438118
Costa Rica,1986.0,0.942633161
Cote d'Ivoire,1986.0,0.547496273
Cuba,1986.0,3.305199388
Cyprus,1986.0,4.977100751
Denmark,1986.0,11.45131607
Djibouti,1986.0,0.894585319
Dominica,1986.0,0.652771311
Ecuador,1986.0,1.638325944
Egypt,1986.0,1.436577856
El Salvador,1986.0,0.393454389
Equatorial Guinea,1986.0,0.245845765
Ethiopia,1986.0,0.052210696
Faeroe Islands,1986.0,10.65036597
Fiji,1986.0,0.841990996
Finland,1986.0,10.83556584
France,1986.0,6.93797286
French Guiana,1986.0,3.941847006
French Polynesia,1986.0,3.390305408
Gabon,1986.0,6.067355996
Gambia,1986.0,0.200291913
Germany,1986.0,13.51195079
Ghana,1986.0,0.229755415
Gibraltar,1986.0,1.515151515
Greece,1986.0,5.928730493
Greenland,1986.0,6.068269582
Grenada,1986.0,0.659591054
Guadeloupe,1986.0,2.624911321
Guatemala,1986.0,0.454316694
Guinea,1986.0,0.197656881
Guinea-Bissau,1986.0,0.195166056
Guyana,1986.0,1.402656322
Haiti,1986.0,0.128931756
Honduras,1986.0,0.424413417
"Hong Kong, China",1986.0,4.683238922
Hungary,1986.0,7.953200494
Iceland,1986.0,7.314588761
India,1986.0,0.655586912
Indonesia,1986.0,0.70990845
Iran,1986.0,3.078393655
Iraq,1986.0,3.018485309
Ireland,1986.0,8.060716927
Israel,1986.0,6.41618088
Italy,1986.0,6.450061693
Jamaica,1986.0,1.963649399
Japan,1986.0,7.592030341
Jordan,1986.0,3.188707068
Kenya,1986.0,0.204126334
Kiribati,1986.0,0.284277393
Kuwait,1986.0,19.23791688
Lebanon,1986.0,2.686095739
Liberia,1986.0,0.328478928
Libya,1986.0,8.576423498
Luxembourg,1986.0,24.44995074
"Macao, China",1986.0,2.834085784
Madagascar,1986.0,0.117061511
Malawi,1986.0,0.072270733
Malaysia,1986.0,2.46491472
Maldives,1986.0,0.417367309
Mali,1986.0,0.046852511
Malta,1986.0,4.205976735
Martinique,1986.0,3.979319917
Mauritania,1986.0,0.208316739
Mauritius,1986.0,0.781588156
Mexico,1986.0,3.788630408
Mongolia,1986.0,4.88230019
Montserrat,1986.0,2.6272578
Morocco,1986.0,0.827380551
Mozambique,1986.0,0.073418757
Myanmar,1986.0,0.184677345
Nauru,1986.0,19.30748364
Nepal,1986.0,0.040596473
Netherlands,1986.0,9.983966399
Netherlands Antilles,1986.0,28.23600317
New Caledonia,1986.0,8.923030653
New Zealand,1986.0,6.956374286
Nicaragua,1986.0,0.598331513
Niger,1986.0,0.130092482
Nigeria,1986.0,0.83466309
Niue,1986.0,1.404315077
Norway,1986.0,8.071411337
Oman,1986.0,6.150454531
Pakistan,1986.0,0.500944081
Panama,1986.0,1.237250449
Papua New Guinea,1986.0,0.547367435
Paraguay,1986.0,0.459560152
Peru,1986.0,1.097577537
Philippines,1986.0,0.525864598
Poland,1986.0,12.10877443
Portugal,1986.0,3.06440827
Qatar,1986.0,33.64680555
Reunion,1986.0,1.891427168
Romania,1986.0,8.847829576
Russia,1986.0,16.5682985
Rwanda,1986.0,0.094028483
Samoa,1986.0,0.721551102
Sao Tome and Principe,1986.0,0.483970823
Saudi Arabia,1986.0,14.7783282
Senegal,1986.0,0.414620884
Seychelles,1986.0,2.435891758
Sierra Leone,1986.0,0.185361633
Singapore,1986.0,12.6585298
Slovak Republic,1986.0,11.65520369
Solomon Islands,1986.0,0.556328234
Somalia,1986.0,0.145001497
South Africa,1986.0,9.806766751
Spain,1986.0,4.935691725
Sri Lanka,1986.0,0.215684057
Sudan,1986.0,0.221157
Suriname,1986.0,4.619277083
Swaziland,1986.0,0.623646404
Sweden,1986.0,7.404744164
Switzerland,1986.0,6.513271058
Syria,1986.0,2.87041649
Taiwan,1986.0,4.831390196
Tanzania,1986.0,0.102063702
Thailand,1986.0,0.931725192
Togo,1986.0,0.216620032
Tonga,1986.0,0.506343457
Trinidad and Tobago,1986.0,14.66961235
Tunisia,1986.0,1.606067678
Turkey,1986.0,2.319173012
Uganda,1986.0,0.045929864
United Arab Emirates,1986.0,33.05622201
United Kingdom,1986.0,10.04408295
United States,1986.0,18.44289823
Uruguay,1986.0,1.049192923
Vanuatu,1986.0,0.44096682
Venezuela,1986.0,6.173562566
Western Sahara,1986.0,0.94398938
Vietnam,1986.0,0.374531762
Zambia,1986.0,0.412861758
Zimbabwe,1986.0,1.428493335
Afghanistan,1987.0,0.256414739
Albania,1987.0,2.388739356
Algeria,1987.0,3.594821941
Angola,1987.0,0.60812061
Antigua and Barbuda,1987.0,4.330026767
Argentina,1987.0,3.675484664
Aruba,1987.0,7.234891369
Australia,1987.0,15.68143786
Austria,1987.0,7.611914817
Bahamas,1987.0,5.848914908
Bahrain,1987.0,25.61740432
Bangladesh,1987.0,0.121746414
Barbados,1987.0,3.672353814
Belgium,1987.0,10.44482946
Belize,1987.0,1.29762394
Benin,1987.0,0.123299485
Bermuda,1987.0,9.822657521
Bhutan,1987.0,0.195879036
Bolivia,1987.0,0.64748964
Botswana,1987.0,1.21811822
Brazil,1987.0,1.46349809
British Virgin Islands,1987.0,3.009987686
Brunei,1987.0,14.32168033
Bulgaria,1987.0,10.24531178
Burkina Faso,1987.0,0.060067645
Burundi,1987.0,0.051809096
Cambodia,1987.0,0.050907329
Cameroon,1987.0,0.166269365
Canada,1987.0,15.50451762
Cape Verde,1987.0,0.240103661
Cayman Islands,1987.0,9.721535673
Chad,1987.0,0.036196044
Chile,1987.0,1.810937516
China,1987.0,2.023534778
Colombia,1987.0,1.614368691
Comoros,1987.0,0.14421572
"Congo, Dem. Rep.",1987.0,0.117035497
"Congo, Rep.",1987.0,0.601366803
Costa Rica,1987.0,0.970666441
Cote d'Ivoire,1987.0,0.680107022
Cuba,1987.0,3.310000929
Cyprus,1987.0,5.696903012
Denmark,1987.0,11.355024
Djibouti,1987.0,0.853076893
Dominica,1987.0,0.658697805
Ecuador,1987.0,1.581297459
Egypt,1987.0,1.40697014
El Salvador,1987.0,0.477989582
Equatorial Guinea,1987.0,0.29047165
Ethiopia,1987.0,0.058931216
Faeroe Islands,1987.0,10.65481532
Fiji,1987.0,0.660535237
Finland,1987.0,11.67702694
France,1987.0,6.755887314
French Guiana,1987.0,4.218089347
French Polynesia,1987.0,3.329904954
Gabon,1987.0,4.761425626
Gambia,1987.0,0.212461853
Germany,1987.0,13.28708809
Ghana,1987.0,0.240883032
Gibraltar,1987.0,1.788617886
Greece,1987.0,6.342001136
Greenland,1987.0,4.31785285
Grenada,1987.0,0.738532603
Guadeloupe,1987.0,2.745799226
Guatemala,1987.0,0.479172037
Guinea,1987.0,0.192194121
Guinea-Bissau,1987.0,0.202919253
Guyana,1987.0,1.772298261
Haiti,1987.0,0.136550276
Honduras,1987.0,0.484784868
"Hong Kong, China",1987.0,5.080487173
Hungary,1987.0,8.068188851
Iceland,1987.0,7.501576614
India,1987.0,0.6849349
Indonesia,1987.0,0.705860183
Iran,1987.0,3.191185582
Iraq,1987.0,3.271240373
Ireland,1987.0,8.536306797
Israel,1987.0,6.494208235
Italy,1987.0,6.751373435
Jamaica,1987.0,2.308743386
Japan,1987.0,7.483208431
Jordan,1987.0,3.202896917
Kenya,1987.0,0.244798323
Kiribati,1987.0,0.331041124
Kuwait,1987.0,16.24274684
Lebanon,1987.0,2.760697704
Liberia,1987.0,0.346335607
Libya,1987.0,7.993004127
Luxembourg,1987.0,23.34643992
"Macao, China",1987.0,3.011640533
Madagascar,1987.0,0.128372035
Malawi,1987.0,0.067213396
Malaysia,1987.0,2.440383724
Maldives,1987.0,0.403539138
Mali,1987.0,0.04351012
Malta,1987.0,5.200858151
Martinique,1987.0,4.711776573
Mauritania,1987.0,1.782260433
Mauritius,1987.0,0.903731564
Mexico,1987.0,3.87265278
Mongolia,1987.0,5.191077826
Montserrat,1987.0,2.663518872
Morocco,1987.0,0.862180764
Mozambique,1987.0,0.073524271
Myanmar,1987.0,0.133006295
Nauru,1987.0,18.44054581
Nepal,1987.0,0.049146294
Netherlands,1987.0,10.43871259
Netherlands Antilles,1987.0,25.14242827
New Caledonia,1987.0,9.113827079
New Zealand,1987.0,7.281456142
Nicaragua,1987.0,0.631247103
Niger,1987.0,0.140381484
Nigeria,1987.0,0.65665219
Niue,1987.0,1.453872588
Norway,1987.0,8.395215497
Oman,1987.0,5.671165486
Pakistan,1987.0,0.524739475
Panama,1987.0,1.408872862
Papua New Guinea,1987.0,0.604276244
Paraguay,1987.0,0.504900576
Peru,1987.0,1.266818398
Philippines,1987.0,0.572883234
Poland,1987.0,12.36385369
Portugal,1987.0,3.170580977
Qatar,1987.0,27.37399756
Reunion,1987.0,2.0228211
Romania,1987.0,9.233546361
Russia,1987.0,17.14150985
Rwanda,1987.0,0.092324423
Samoa,1987.0,0.718091267
Sao Tome and Principe,1987.0,0.473148805
Saudi Arabia,1987.0,13.17884715
Senegal,1987.0,0.370773664
Seychelles,1987.0,2.940947714
Sierra Leone,1987.0,0.133086234
Singapore,1987.0,11.54676872
Slovak Republic,1987.0,11.5042659
Solomon Islands,1987.0,0.566556984
Somalia,1987.0,0.154617979
South Africa,1987.0,9.545995955
Spain,1987.0,4.935244711
Sri Lanka,1987.0,0.237553758
Sudan,1987.0,0.170335807
Suriname,1987.0,4.548109175
Swaziland,1987.0,0.568453975
Sweden,1987.0,7.097416685
Switzerland,1987.0,6.162972645
Syria,1987.0,3.214895573
Taiwan,1987.0,4.977409994
Tanzania,1987.0,0.102979129
Thailand,1987.0,1.047289878
Togo,1987.0,0.22722587
Tonga,1987.0,0.582676498
Trinidad and Tobago,1987.0,14.67111283
Tunisia,1987.0,1.527209166
Turkey,1987.0,2.529648947
Uganda,1987.0,0.048454664
United Arab Emirates,1987.0,31.44068605
United Kingdom,1987.0,10.07541517
United States,1987.0,19.0467892
Uruguay,1987.0,1.167722493
Vanuatu,1987.0,0.350158061
Venezuela,1987.0,6.089814033
Western Sahara,1987.0,0.927368499
Vietnam,1987.0,0.412265521
Zambia,1987.0,0.374569784
Zimbabwe,1987.0,1.600132838
Afghanistan,1988.0,0.235864739
Albania,1988.0,2.293062531
Algeria,1988.0,3.492414075
Angola,1988.0,0.523452466
Antigua and Barbuda,1988.0,4.563659864
Argentina,1988.0,3.828091095
Aruba,1988.0,10.02690945
Australia,1988.0,15.7339212
Austria,1988.0,7.013105469
Bahamas,1988.0,6.22451083
Bahrain,1988.0,26.31491643
Bangladesh,1988.0,0.135362306
Barbados,1988.0,3.672060896
Belgium,1988.0,10.14037745
Belize,1988.0,1.385554666
Benin,1988.0,0.124826389
Bermuda,1988.0,10.99701776
Bhutan,1988.0,0.203357995
Bolivia,1988.0,0.677041509
Botswana,1988.0,1.242750621
Brazil,1988.0,1.449049079
British Virgin Islands,1988.0,3.117505995
Brunei,1988.0,23.98746704
Bulgaria,1988.0,9.787576868
Burkina Faso,1988.0,0.062648517
Burundi,1988.0,0.048235568
Cambodia,1988.0,0.050755703
Cameroon,1988.0,0.192365081
Canada,1988.0,16.11905076
Cape Verde,1988.0,0.216413807
Cayman Islands,1988.0,9.684061058
Chad,1988.0,0.011690296
Chile,1988.0,2.114463875
China,1988.0,2.133840102
Colombia,1988.0,1.643225515
Comoros,1988.0,0.149452819
"Congo, Dem. Rep.",1988.0,0.118316197
"Congo, Rep.",1988.0,0.662839318
Costa Rica,1988.0,1.008263371
Cote d'Ivoire,1988.0,0.783229371
Cuba,1988.0,3.437289989
Cyprus,1988.0,5.605557223
Denmark,1988.0,10.70915342
Djibouti,1988.0,0.73205078
Dominica,1988.0,0.766657374
Ecuador,1988.0,1.763566133
Egypt,1988.0,1.369096215
El Salvador,1988.0,0.47621204
Equatorial Guinea,1988.0,0.302346168
Ethiopia,1988.0,0.05908446
Faeroe Islands,1988.0,11.14629512
Fiji,1988.0,0.766052395
Finland,1988.0,10.53789434
France,1988.0,6.626696928
French Guiana,1988.0,4.905495673
French Polynesia,1988.0,3.058103976
Gabon,1988.0,4.972036596
Gambia,1988.0,0.206637031
Germany,1988.0,13.1974408
Ghana,1988.0,0.246259753
Gibraltar,1988.0,2.609531658
Greece,1988.0,6.767897592
Greenland,1988.0,9.959772001
Grenada,1988.0,0.973007546
Guadeloupe,1988.0,3.010736635
Guatemala,1988.0,0.483858992
Guinea,1988.0,0.193157387
Guinea-Bissau,1988.0,0.221471018
Guyana,1988.0,1.91637805
Haiti,1988.0,0.149750255
Honduras,1988.0,0.542269484
"Hong Kong, China",1988.0,5.222801746
Hungary,1988.0,7.503547816
Iceland,1988.0,7.406041855
India,1988.0,0.723699697
Indonesia,1988.0,0.742389242
Iran,1988.0,3.402144927
Iraq,1988.0,4.109408639
Ireland,1988.0,8.44545845
Israel,1988.0,7.001619744
Italy,1988.0,6.858719301
Jamaica,1988.0,1.933568094
Japan,1988.0,8.144227754
Jordan,1988.0,2.975837668
Kenya,1988.0,0.218720242
Kiribati,1988.0,0.321562208
Kuwait,1988.0,16.22746856
Lebanon,1988.0,2.653873352
Liberia,1988.0,0.373392589
Libya,1988.0,8.740165353
Luxembourg,1988.0,23.8896039
"Macao, China",1988.0,2.870629187
Madagascar,1988.0,0.124751671
Malawi,1988.0,0.062979196
Malaysia,1988.0,2.483730635
Maldives,1988.0,0.461613452
Mali,1988.0,0.045949997
Malta,1988.0,5.587693196
Martinique,1988.0,4.908522981
Mauritania,1988.0,1.707068401
Mauritius,1988.0,0.82249932
Mexico,1988.0,3.790136784
Mongolia,1988.0,5.529765774
Montserrat,1988.0,3.035599301
Morocco,1988.0,0.888677593
Mozambique,1988.0,0.075883588
Myanmar,1988.0,0.108242764
Nauru,1988.0,18.01492992
Nepal,1988.0,0.054647339
Netherlands,1988.0,9.99199582
Netherlands Antilles,1988.0,22.14510615
New Caledonia,1988.0,9.490571785
New Zealand,1988.0,7.619823744
Nicaragua,1988.0,0.569851276
Niger,1988.0,0.134933931
Nigeria,1988.0,0.762859972
Niue,1988.0,1.497821351
Norway,1988.0,7.959244783
Oman,1988.0,6.114754124
Pakistan,1988.0,0.55261532
Panama,1988.0,1.263312829
Papua New Guinea,1988.0,0.55554335
Paraguay,1988.0,0.560439484
Peru,1988.0,1.207120261
Philippines,1988.0,0.644101065
Poland,1988.0,11.7979891
Portugal,1988.0,3.315508226
Qatar,1988.0,26.98982347
Reunion,1988.0,2.280006484
Romania,1988.0,9.211707192
Russia,1988.0,17.4935188
Rwanda,1988.0,0.100101553
Samoa,1988.0,0.714044907
Sao Tome and Principe,1988.0,0.42923608
Saudi Arabia,1988.0,13.46135743
Senegal,1988.0,0.402239302
Seychelles,1988.0,2.8525738
Sierra Leone,1988.0,0.119050247
Singapore,1988.0,12.53337129
Slovak Republic,1988.0,11.26720238
Solomon Islands,1988.0,0.538502962
Somalia,1988.0,0.155019167
South Africa,1988.0,9.745863561
Spain,1988.0,5.136520329
Sri Lanka,1988.0,0.199829284
Sudan,1988.0,0.24090209
Suriname,1988.0,4.769587107
Swaziland,1988.0,0.544368757
Sweden,1988.0,6.792162125
Switzerland,1988.0,6.194940716
Syria,1988.0,3.180639122
Taiwan,1988.0,5.670337739
Tanzania,1988.0,0.095617565
Thailand,1988.0,1.209981883
Togo,1988.0,0.227850461
Tonga,1988.0,0.73585849
Trinidad and Tobago,1988.0,13.20791681
Tunisia,1988.0,1.583193228
Turkey,1988.0,2.415875279
Uganda,1988.0,0.052500556
United Arab Emirates,1988.0,30.0159027
United Kingdom,1988.0,10.0244547
United States,1988.0,19.68028544
Uruguay,1988.0,1.566734003
Vanuatu,1988.0,0.473566385
Venezuela,1988.0,6.203918412
Western Sahara,1988.0,0.87433715
Vietnam,1988.0,0.360321111
Zambia,1988.0,0.422825376
Zimbabwe,1988.0,1.634179313
Afghanistan,1989.0,0.223579289
Albania,1989.0,2.759128492
Algeria,1989.0,3.24466281
Angola,1989.0,0.498247529
Antigua and Barbuda,1989.0,4.598662207
Argentina,1989.0,3.637484203
Aruba,1989.0,10.63481139
Australia,1989.0,16.47985298
Austria,1989.0,7.08932007
Bahamas,1989.0,7.736290633
Bahrain,1989.0,24.55465015
Bangladesh,1989.0,0.131016623
Barbados,1989.0,3.82848392
Belgium,1989.0,10.82946539
Belize,1989.0,1.625796451
Benin,1989.0,0.138672955
Bermuda,1989.0,13.20631929
Bhutan,1989.0,0.112686513
Bolivia,1989.0,0.76731408
Botswana,1989.0,1.32285781
Brazil,1989.0,1.454938642
British Virgin Islands,1989.0,2.993009335
Brunei,1989.0,25.89428506
Bulgaria,1989.0,9.770753388
Burkina Faso,1989.0,0.090488787
Burundi,1989.0,0.054992492
Cambodia,1989.0,0.049001004
Cameroon,1989.0,0.645326969
Canada,1989.0,16.1114233
Cape Verde,1989.0,0.235422759
Cayman Islands,1989.0,10.51766861
Chad,1989.0,0.017619208
Chile,1989.0,2.499519917
China,1989.0,2.134473876
Colombia,1989.0,1.634921774
Comoros,1989.0,0.145845812
"Congo, Dem. Rep.",1989.0,0.125083801
"Congo, Rep.",1989.0,0.648162286
Costa Rica,1989.0,0.99349534
Cote d'Ivoire,1989.0,0.704199299
Cuba,1989.0,3.411910779
Cyprus,1989.0,5.779967159
Denmark,1989.0,9.508081704
Djibouti,1989.0,0.760943944
Dominica,1989.0,0.823507393
Ecuador,1989.0,2.0210877
Egypt,1989.0,1.296540363
El Salvador,1989.0,0.49226792
Equatorial Guinea,1989.0,0.323834495
Ethiopia,1989.0,0.060473677
Faeroe Islands,1989.0,12.15580128
Fiji,1989.0,0.870600751
Finland,1989.0,10.58474368
France,1989.0,6.920428446
French Guiana,1989.0,6.01944883
French Polynesia,1989.0,3.182787152
Gabon,1989.0,6.414452784
Gambia,1989.0,0.193619466
Germany,1989.0,12.93279745
Ghana,1989.0,0.232341313
Gibraltar,1989.0,2.603680034
Greece,1989.0,7.348414474
Greenland,1989.0,8.559072074
Grenada,1989.0,1.060770436
Guadeloupe,1989.0,3.117046677
Guatemala,1989.0,0.486846823
Guinea,1989.0,0.189777925
Guinea-Bissau,1989.0,0.231806687
Guyana,1989.0,1.641609913
Haiti,1989.0,0.148718307
Honduras,1989.0,0.573940131
"Hong Kong, China",1989.0,5.303285962
Hungary,1989.0,7.315919682
Iceland,1989.0,7.546227085
India,1989.0,0.774663982
Indonesia,1989.0,0.722718169
Iran,1989.0,3.580363976
Iraq,1989.0,4.327029764
Ireland,1989.0,8.502474467
Israel,1989.0,7.242775225
Italy,1989.0,7.195274907
Jamaica,1989.0,2.86034664
Japan,1989.0,8.416909264
Jordan,1989.0,2.831675508
Kenya,1989.0,0.22907115
Kiribati,1989.0,0.313216304
Kuwait,1989.0,17.22156896
Lebanon,1989.0,2.772521527
Liberia,1989.0,0.309055925
Libya,1989.0,8.783049009
Luxembourg,1989.0,25.60323208
"Macao, China",1989.0,2.956963788
Madagascar,1989.0,0.088372264
Malawi,1989.0,0.062385662
Malaysia,1989.0,2.817177082
Maldives,1989.0,0.585105468
Mali,1989.0,0.049099431
Malta,1989.0,5.966451537
Martinique,1989.0,4.271668777
Mauritania,1989.0,1.466364713
Mauritius,1989.0,1.003980623
Mexico,1989.0,4.37716836
Mongolia,1989.0,4.917669141
Montserrat,1989.0,3.064351379
Morocco,1989.0,0.942662082
Mozambique,1989.0,0.077838657
Myanmar,1989.0,0.115420249
Nauru,1989.0,17.60458538
Nepal,1989.0,0.049022274
Netherlands,1989.0,11.02351177
Netherlands Antilles,1989.0,31.20872386
New Caledonia,1989.0,10.19186456
New Zealand,1989.0,7.558452592
Nicaragua,1989.0,0.366711345
Niger,1989.0,0.137826075
Nigeria,1989.0,0.446088936
Niue,1989.0,1.537386443
Norway,1989.0,8.832036458
Oman,1989.0,5.601556526
Pakistan,1989.0,0.561132294
Panama,1989.0,1.065795553
Papua New Guinea,1989.0,0.501573981
Paraguay,1989.0,0.566824989
Peru,1989.0,1.028006735
Philippines,1989.0,0.651191466
Poland,1989.0,11.17016554
Portugal,1989.0,4.153361717
Qatar,1989.0,31.14620679
Reunion,1989.0,2.313104076
Romania,1989.0,9.237416415
Russia,1989.0,17.02840141
